timestamp,datetime,dynamics.fl_pushrod_stress,dynamics.fl_spring_displace,dynamics.fl_strain_gauge_v,dynamics.flw_speed
1750307722.316976,2025-06-18 23:35:22.316,-48.5,0.002,2.7322,44.37
1750307722.330749,2025-06-18 23:35:22.330,-34.0,0.006,2.6548000000000003,46.26
1750307722.344594,2025-06-18 23:35:22.344,-35.5,0.008,2.934,46.06
1750307722.358389,2025-06-18 23:35:22.358,20.5,0.0,2.4496,47.63
1750307722.372224,2025-06-18 23:35:22.372,-9.5,0.009000000000000001,2.9518,46.93
1750307722.3860428,2025-06-18 23:35:22.386,-27.0,0.009000000000000001,2.3824,46.51
1750307722.39987,2025-06-18 23:35:22.399,30.5,0.006,2.3850000000000002,45.74
1750307722.413316,2025-06-18 23:35:22.413,26.5,0.003,2.9884,47.37
1750307722.427213,2025-06-18 23:35:22.427,-31.5,0.009000000000000001,2.998,47.78
1750307722.4394119,2025-06-18 23:35:22.439,5.0,0.007,2.4378,46.76
1750307722.4519439,2025-06-18 23:35:22.451,-3.0,0.002,2.0286,47.9
1750307722.465941,2025-06-18 23:35:22.465,-32.0,0.006,2.4148,46.76
1750307722.4806771,2025-06-18 23:35:22.480,-46.0,0.003,2.8034000000000003,44.980000000000004
1750307722.494724,2025-06-18 23:35:22.494,-38.0,0.003,2.6894,46.75
1750307722.5091488,2025-06-18 23:35:22.509,-2.0,0.002,2.0602,46.660000000000004
1750307722.520906,2025-06-18 23:35:22.520,-14.5,0.002,2.2452,44.660000000000004
1750307722.534889,2025-06-18 23:35:22.534,31.5,0.008,2.9798,45.980000000000004
1750307722.5472782,2025-06-18 23:35:22.547,-30.0,0.004,2.5558,44.51
1750307722.561121,2025-06-18 23:35:22.561,42.0,0.007,2.3452,46.07
1750307722.573782,2025-06-18 23:35:22.573,-43.0,0.008,2.0336000000000003,46.730000000000004
1750307722.587679,2025-06-18 23:35:22.587,36.5,0.004,2.1020000000000003,48.28
1750307722.599978,2025-06-18 23:35:22.599,-7.5,0.0,2.2226,48.25
1750307722.613764,2025-06-18 23:35:22.613,-47.5,0.004,2.3576,46.45
1750307722.627553,2025-06-18 23:35:22.627,-31.0,0.001,2.1814,44.54
1750307722.641463,2025-06-18 23:35:22.641,20.5,0.004,2.35,45.13
1750307722.655272,2025-06-18 23:35:22.655,-44.0,0.004,2.1082,48.1
1750307722.66907,2025-06-18 23:35:22.669,-9.5,0.001,2.8114000000000003,46.75
1750307722.682457,2025-06-18 23:35:22.682,-18.0,0.009000000000000001,2.3642000000000003,48.06
1750307722.696508,2025-06-18 23:35:22.696,41.0,0.006,2.9394,46.68
1750307722.710803,2025-06-18 23:35:22.710,-4.5,0.0,2.1024000000000003,45.37
1750307722.723496,2025-06-18 23:35:22.723,-2.0,0.002,2.0938,46.050000000000004
1750307722.737417,2025-06-18 23:35:22.737,-20.5,0.006,2.754,46.69
1750307722.751364,2025-06-18 23:35:22.751,25.0,0.0,2.2104,45.86
1750307722.764351,2025-06-18 23:35:22.764,37.0,0.001,2.0298000000000003,48.65
1750307722.7762449,2025-06-18 23:35:22.776,6.0,0.001,2.31,44.71
1750307722.7904,2025-06-18 23:35:22.790,21.5,0.006,2.8018,46.17
1750307722.804935,2025-06-18 23:35:22.804,-6.5,0.005,2.4044000000000003,45.64
1750307722.818722,2025-06-18 23:35:22.818,-12.5,0.003,2.5778000000000003,47.18
1750307722.832623,2025-06-18 23:35:22.832,49.0,0.002,2.4174,45.04
1750307722.84538,2025-06-18 23:35:22.845,-45.0,0.009000000000000001,2.1848,46.81
1750307722.859319,2025-06-18 23:35:22.859,2.5,0.008,2.591,48.04
1750307722.872855,2025-06-18 23:35:22.872,9.5,0.0,2.0038,46.29
1750307722.886934,2025-06-18 23:35:22.886,-17.5,0.005,2.3902,45.61
1750307722.9009762,2025-06-18 23:35:22.900,27.0,0.003,2.1042,48.42
1750307722.913428,2025-06-18 23:35:22.913,-46.0,0.008,2.8844000000000003,47.26
1750307722.926898,2025-06-18 23:35:22.926,-40.5,0.005,2.7842000000000002,46.99
1750307722.941206,2025-06-18 23:35:22.941,-13.0,0.009000000000000001,2.7706,45.76
1750307722.955264,2025-06-18 23:35:22.955,19.5,0.004,2.8182,48.09
1750307722.968391,2025-06-18 23:35:22.968,-30.0,0.004,2.9764,48.86
1750307722.9823308,2025-06-18 23:35:22.982,44.0,0.0,2.2680000000000002,46.230000000000004
1750307722.9964721,2025-06-18 23:35:22.996,-7.5,0.003,2.5626,48.63
1750307723.011133,2025-06-18 23:35:23.011,-35.0,0.009000000000000001,2.698,48.29
1750307723.025856,2025-06-18 23:35:23.025,-40.5,0.009000000000000001,2.7894,47.13
1750307723.058527,2025-06-18 23:35:23.058,-3.0,0.004,2.6088,45.2
1750307723.071394,2025-06-18 23:35:23.071,-49.0,0.007,2.5702000000000003,46.65
1750307723.084832,2025-06-18 23:35:23.084,-31.5,0.001,2.5658000000000003,47.08
1750307723.0991511,2025-06-18 23:35:23.099,-13.5,0.007,2.569,47.31
1750307723.11363,2025-06-18 23:35:23.113,-26.0,0.006,2.7222,47.76
1750307723.131011,2025-06-18 23:35:23.131,35.0,0.006,2.8992,45.07
1750307723.14979,2025-06-18 23:35:23.149,-13.5,0.007,2.1492,48.57
1750307723.163702,2025-06-18 23:35:23.163,16.5,0.006,2.9276,45.35
1750307723.1776168,2025-06-18 23:35:23.177,48.5,0.001,2.1514,45.75
1750307723.1914701,2025-06-18 23:35:23.191,-42.0,0.005,2.2724,47.61
1750307723.205317,2025-06-18 23:35:23.205,-26.5,0.003,2.541,48.82
1750307723.2191129,2025-06-18 23:35:23.219,0.0,0.009000000000000001,2.9854000000000003,47.24
1750307723.2329369,2025-06-18 23:35:23.232,-12.5,0.004,2.5878,47.17
1750307723.2497349,2025-06-18 23:35:23.249,24.0,0.005,2.3814,47.99
1750307723.262987,2025-06-18 23:35:23.262,22.0,0.0,2.1426000000000003,45.61
1750307723.275381,2025-06-18 23:35:23.275,32.0,0.004,2.4370000000000003,45.44
1750307723.2888682,2025-06-18 23:35:23.288,-6.5,0.005,2.4164000000000003,45.72
1750307723.302738,2025-06-18 23:35:23.302,-16.0,0.006,2.5740000000000003,46.65
1750307723.3145442,2025-06-18 23:35:23.314,42.5,0.0,2.0658000000000003,48.61
1750307723.3258922,2025-06-18 23:35:23.325,-21.0,0.0,2.0006,48.370000000000005
1750307723.340371,2025-06-18 23:35:23.340,-26.0,0.003,2.1626000000000003,48.300000000000004
1750307723.365205,2025-06-18 23:35:23.365,-35.0,0.001,2.5992,45.97
1750307723.3808398,2025-06-18 23:35:23.380,-17.5,0.002,2.2642,47.94
1750307723.407008,2025-06-18 23:35:23.407,14.0,0.005,2.932,47.35
1750307723.463598,2025-06-18 23:35:23.463,18.0,0.005,2.52,45.67
1750307723.484221,2025-06-18 23:35:23.484,-20.0,0.003,2.1804,46.45
1750307723.51589,2025-06-18 23:35:23.515,5.5,0.002,2.9074,46.6
1750307723.539969,2025-06-18 23:35:23.539,-6.5,0.007,2.2390000000000003,47.31
1750307723.57273,2025-06-18 23:35:23.572,38.0,0.007,2.9204000000000003,47.300000000000004
1750307723.623777,2025-06-18 23:35:23.623,-31.0,0.002,2.4952,47.21
1750307723.647223,2025-06-18 23:35:23.647,-17.0,0.003,2.1062000000000003,47.65
1750307723.661311,2025-06-18 23:35:23.661,24.0,0.007,2.5704000000000002,49.19
1750307723.676029,2025-06-18 23:35:23.676,18.0,0.008,2.6774,46.69
1750307723.732779,2025-06-18 23:35:23.732,31.0,0.008,2.4994,48.27
1750307723.761705,2025-06-18 23:35:23.761,33.5,0.009000000000000001,2.3102,48.44
1750307723.7830532,2025-06-18 23:35:23.783,-21.5,0.002,2.789,49.15
1750307723.79726,2025-06-18 23:35:23.797,30.0,0.0,2.4418,47.230000000000004
1750307723.818229,2025-06-18 23:35:23.818,29.5,0.0,2.3142,49.050000000000004
1750307723.862915,2025-06-18 23:35:23.862,46.0,0.005,2.3106,48.4
1750307723.8760378,2025-06-18 23:35:23.876,-26.5,0.001,2.011,46.35
1750307723.889185,2025-06-18 23:35:23.889,6.5,0.005,2.5718,49.120000000000005
1750307723.903857,2025-06-18 23:35:23.903,40.0,0.006,2.688,48.410000000000004
1750307723.919025,2025-06-18 23:35:23.919,-18.5,0.008,2.379,49.68
1750307723.9378371,2025-06-18 23:35:23.937,-20.5,0.007,2.6096,47.870000000000005
1750307723.953202,2025-06-18 23:35:23.953,-48.5,0.007,2.9716,46.04
1750307723.964962,2025-06-18 23:35:23.964,39.5,0.008,2.4282,48.79
1750307723.976626,2025-06-18 23:35:23.976,36.0,0.008,2.004,47.29
1750307723.990601,2025-06-18 23:35:23.990,47.0,0.009000000000000001,2.2840000000000003,49.660000000000004
1750307724.0035021,2025-06-18 23:35:24.003,43.5,0.005,2.774,47.230000000000004
1750307724.016275,2025-06-18 23:35:24.016,30.5,0.003,2.1952000000000003,49.01
1750307724.030101,2025-06-18 23:35:24.030,38.5,0.0,2.1474,46.83
1750307724.0422451,2025-06-18 23:35:24.042,-23.0,0.007,2.4306,49.910000000000004
1750307724.065554,2025-06-18 23:35:24.065,17.5,0.005,2.549,47.25
1750307724.175688,2025-06-18 23:35:24.175,0.0,0.009000000000000001,2.186,47.71
1750307724.188979,2025-06-18 23:35:24.188,9.5,0.003,2.9796,48.53
1750307724.203101,2025-06-18 23:35:24.203,12.0,0.007,2.3516,48.61
1750307724.216491,2025-06-18 23:35:24.216,4.5,0.005,2.2834000000000003,49.6
1750307724.229172,2025-06-18 23:35:24.229,-26.5,0.004,2.6296,47.34
1750307724.243077,2025-06-18 23:35:24.243,48.5,0.006,2.2920000000000003,47.980000000000004
1750307724.25551,2025-06-18 23:35:24.255,-2.5,0.004,2.4604,49.910000000000004
1750307724.2694569,2025-06-18 23:35:24.269,8.5,0.001,2.9698,47.84
1750307724.2818902,2025-06-18 23:35:24.281,0.0,0.004,2.218,47.67
1750307724.296009,2025-06-18 23:35:24.296,34.5,0.004,2.1434,47.18
1750307724.3098931,2025-06-18 23:35:24.309,-25.5,0.006,2.8306,46.79
1750307724.322746,2025-06-18 23:35:24.322,15.0,0.004,2.4610000000000003,47.22
1750307724.336815,2025-06-18 23:35:24.336,-5.0,0.002,2.7396000000000003,46.9
1750307724.348865,2025-06-18 23:35:24.348,25.0,0.002,2.0074,47.12
1750307724.3626199,2025-06-18 23:35:24.362,-34.0,0.006,2.4028,49.11
1750307724.37679,2025-06-18 23:35:24.376,21.0,0.003,2.2164,47.02
1750307724.3907359,2025-06-18 23:35:24.390,-5.5,0.001,2.3482000000000003,50.11
1750307724.403967,2025-06-18 23:35:24.403,1.0,0.007,2.3858,47.99
1750307724.4178061,2025-06-18 23:35:24.417,28.5,0.003,2.8204000000000002,46.84
1750307724.430635,2025-06-18 23:35:24.430,-42.5,0.006,2.547,48.99
1750307724.442576,2025-06-18 23:35:24.442,16.0,0.009000000000000001,2.6186000000000003,49.5
1750307724.4564009,2025-06-18 23:35:24.456,23.0,0.001,2.3890000000000002,47.02
1750307724.469656,2025-06-18 23:35:24.469,-22.5,0.009000000000000001,2.9798,48.07
1750307724.4834812,2025-06-18 23:35:24.483,-12.0,0.007,2.1052,47.52
1750307724.495991,2025-06-18 23:35:24.495,34.5,0.005,2.9024,46.33
1750307724.50899,2025-06-18 23:35:24.508,-17.0,0.006,2.0806,48.79
1750307724.522887,2025-06-18 23:35:24.522,-41.0,0.002,2.25,48.83
1750307724.53629,2025-06-18 23:35:24.536,1.5,0.008,2.7268000000000003,48.22
1750307724.547734,2025-06-18 23:35:24.547,46.5,0.002,2.3378,49.160000000000004
1750307724.5616362,2025-06-18 23:35:24.561,-40.5,0.0,2.74,47.03
1750307724.575531,2025-06-18 23:35:24.575,-36.0,0.008,2.1306000000000003,46.69
1750307724.588756,2025-06-18 23:35:24.588,-22.0,0.008,2.5568,49.67
1750307724.600534,2025-06-18 23:35:24.600,45.0,0.007,2.7696,47.660000000000004
1750307724.614433,2025-06-18 23:35:24.614,-29.5,0.008,2.0358,47.77
1750307724.628353,2025-06-18 23:35:24.628,-30.0,0.003,2.9556,49.94
1750307724.6419551,2025-06-18 23:35:24.641,-25.0,0.008,2.3272,48.38
1750307724.655699,2025-06-18 23:35:24.655,49.0,0.008,2.3802000000000003,47.870000000000005
1750307724.669615,2025-06-18 23:35:24.669,13.5,0.001,2.3974,50.410000000000004
1750307724.681537,2025-06-18 23:35:24.681,-30.0,0.006,2.9686000000000003,48.660000000000004
1750307724.692985,2025-06-18 23:35:24.692,-0.5,0.005,2.793,47.34
1750307724.706997,2025-06-18 23:35:24.706,-31.5,0.0,2.0614,49.47
1750307724.72083,2025-06-18 23:35:24.720,-41.0,0.0,2.9848000000000003,49.84
1750307724.734726,2025-06-18 23:35:24.734,-34.0,0.0,2.8888000000000003,47.62
1750307724.7485828,2025-06-18 23:35:24.748,-10.5,0.003,2.0812,48.6
1750307724.7612119,2025-06-18 23:35:24.761,-30.5,0.003,2.5418000000000003,48.45
1750307724.773355,2025-06-18 23:35:24.773,22.0,0.002,2.423,50.160000000000004
1750307724.7873092,2025-06-18 23:35:24.787,43.0,0.003,2.5118,46.78
1750307724.8000598,2025-06-18 23:35:24.800,37.5,0.001,2.318,48.01
1750307724.811648,2025-06-18 23:35:24.811,10.0,0.0,2.4344,49.24
1750307724.82416,2025-06-18 23:35:24.824,49.0,0.001,2.0352,48.1
1750307724.838082,2025-06-18 23:35:24.838,1.0,0.005,2.1646,49.82
1750307724.851882,2025-06-18 23:35:24.851,-19.5,0.001,2.3856,48.52
1750307724.8652449,2025-06-18 23:35:24.865,15.5,0.008,2.9226,47.09
1750307724.878655,2025-06-18 23:35:24.878,8.0,0.005,2.193,50.36
1750307724.892271,2025-06-18 23:35:24.892,23.5,0.003,2.0192,49.67
1750307724.906204,2025-06-18 23:35:24.906,-1.5,0.001,2.572,49.89
1750307724.920095,2025-06-18 23:35:24.920,35.0,0.0,2.5694,47.14
1750307724.933882,2025-06-18 23:35:24.933,20.5,0.005,2.2920000000000003,48.79
1750307724.94832,2025-06-18 23:35:24.948,-30.5,0.001,2.4856000000000003,48.19
1750307724.9622889,2025-06-18 23:35:24.962,32.0,0.002,2.1162,47.54
1750307724.976641,2025-06-18 23:35:24.976,2.5,0.003,2.2572,50.59
1750307724.99057,2025-06-18 23:35:24.990,-42.0,0.005,2.789,46.980000000000004
1750307725.004459,2025-06-18 23:35:25.004,-34.0,0.005,2.8984,48.25
1750307725.016109,2025-06-18 23:35:25.016,41.5,0.001,2.0714,49.78
1750307725.030049,2025-06-18 23:35:25.030,4.5,0.002,2.1750000000000003,49.13
1750307725.042346,2025-06-18 23:35:25.042,32.0,0.002,2.021,49.6
1750307725.054396,2025-06-18 23:35:25.054,-22.5,0.006,2.734,48.43
1750307725.0676851,2025-06-18 23:35:25.067,32.5,0.0,2.064,46.97
1750307725.080086,2025-06-18 23:35:25.080,-20.5,0.007,2.3120000000000003,50.17
1750307725.094004,2025-06-18 23:35:25.094,-23.5,0.009000000000000001,2.7342,47.74
1750307725.106703,2025-06-18 23:35:25.106,48.5,0.007,2.6952000000000003,49.31
1750307725.120569,2025-06-18 23:35:25.120,-43.5,0.003,2.8124000000000002,48.86
1750307725.1344042,2025-06-18 23:35:25.134,-3.0,0.005,2.8306,49.97
1750307725.1482828,2025-06-18 23:35:25.148,29.0,0.009000000000000001,2.0154,50.54
1750307725.162252,2025-06-18 23:35:25.162,15.0,0.0,2.4576000000000002,49.52
1750307725.19055,2025-06-18 23:35:25.190,9.5,0.004,2.2682,48.53
1750307725.204351,2025-06-18 23:35:25.204,7.5,0.002,2.0998,47.27
1750307725.218163,2025-06-18 23:35:25.218,32.5,0.0,2.451,50.46
1750307725.231565,2025-06-18 23:35:25.231,-42.5,0.005,2.94,50.71
1750307725.245515,2025-06-18 23:35:25.245,28.0,0.007,2.8902,49.120000000000005
1750307725.258674,2025-06-18 23:35:25.258,-44.0,0.004,2.0396,50.26
1750307725.2727711,2025-06-18 23:35:25.272,-17.5,0.005,2.6350000000000002,48.81
1750307725.2857091,2025-06-18 23:35:25.285,44.5,0.002,2.4154,49.86
1750307725.299528,2025-06-18 23:35:25.299,-38.0,0.0,2.4428,50.800000000000004
1750307725.31374,2025-06-18 23:35:25.313,0.5,0.001,2.5256000000000003,50.1
1750307725.328018,2025-06-18 23:35:25.328,0.5,0.006,2.3720000000000003,47.09
1750307725.342222,2025-06-18 23:35:25.342,26.5,0.003,2.5166,50.72
1750307725.358477,2025-06-18 23:35:25.358,18.5,0.005,2.8306,50.53
1750307725.372544,2025-06-18 23:35:25.372,44.5,0.002,2.0540000000000003,49.15
1750307725.387972,2025-06-18 23:35:25.387,3.5,0.003,2.1020000000000003,49.120000000000005
1750307725.402103,2025-06-18 23:35:25.402,-19.5,0.008,2.2924,47.39
1750307725.417365,2025-06-18 23:35:25.417,30.5,0.008,2.5154,49.38
1750307725.441115,2025-06-18 23:35:25.441,-46.0,0.009000000000000001,2.958,48.38
1750307725.4596832,2025-06-18 23:35:25.459,12.5,0.004,2.564,50.4
1750307725.4718359,2025-06-18 23:35:25.471,-36.5,0.007,2.7744,49.27
1750307725.486034,2025-06-18 23:35:25.486,0.0,0.007,2.4634,49.96
1750307725.499799,2025-06-18 23:35:25.499,-3.0,0.004,2.5206,49.94
1750307725.512759,2025-06-18 23:35:25.512,34.5,0.006,2.5272,47.84
1750307725.52669,2025-06-18 23:35:25.526,-22.0,0.001,2.0574,47.14
1750307725.5408058,2025-06-18 23:35:25.540,-19.5,0.001,2.6336,48.93
1750307725.554805,2025-06-18 23:35:25.554,23.5,0.003,2.0104,50.34
1750307725.568699,2025-06-18 23:35:25.568,2.0,0.007,2.3378,48.480000000000004
1750307725.5826051,2025-06-18 23:35:25.582,-28.5,0.002,2.3596,49.39
1750307725.595768,2025-06-18 23:35:25.595,1.5,0.008,2.3292,50.550000000000004
1750307725.609542,2025-06-18 23:35:25.609,-31.5,0.001,2.3448,47.5
1750307725.6232488,2025-06-18 23:35:25.623,-3.0,0.002,2.3970000000000002,48.35
1750307725.637037,2025-06-18 23:35:25.637,48.0,0.005,2.2712000000000003,47.19
1750307725.649167,2025-06-18 23:35:25.649,7.0,0.005,2.5948,47.42
1750307725.663031,2025-06-18 23:35:25.663,-11.0,0.008,2.6498,48.74
1750307725.67618,2025-06-18 23:35:25.676,41.5,0.008,2.5176000000000003,48.870000000000005
1750307725.68997,2025-06-18 23:35:25.689,-21.0,0.004,2.3146,49.77
1750307725.703756,2025-06-18 23:35:25.703,13.0,0.009000000000000001,2.5342000000000002,49.42
1750307725.715092,2025-06-18 23:35:25.715,-27.5,0.005,2.111,50.04
1750307725.728936,2025-06-18 23:35:25.728,7.0,0.004,2.665,51.08
1750307725.7408772,2025-06-18 23:35:25.740,-32.5,0.008,2.1578,48.88
1750307725.754709,2025-06-18 23:35:25.754,-35.5,0.008,2.7584,50.660000000000004
1750307725.766232,2025-06-18 23:35:25.766,36.5,0.002,2.5256000000000003,50.76
1750307725.7790442,2025-06-18 23:35:25.779,35.0,0.0,2.1014,51.14
1750307725.7914722,2025-06-18 23:35:25.791,43.0,0.008,2.5012000000000003,47.42
1750307725.80385,2025-06-18 23:35:25.803,43.5,0.008,2.2408,50.730000000000004
1750307725.8161988,2025-06-18 23:35:25.816,41.0,0.004,2.3356,47.85
1750307725.829023,2025-06-18 23:35:25.829,14.5,0.004,2.5074,48.42
1750307725.8429692,2025-06-18 23:35:25.842,42.0,0.0,2.9874,49.44
1750307725.85482,2025-06-18 23:35:25.854,27.5,0.001,2.2626,49.03
1750307725.867706,2025-06-18 23:35:25.867,-28.5,0.009000000000000001,2.6390000000000002,49.27
1750307725.8815172,2025-06-18 23:35:25.881,-2.0,0.005,2.9782,50.74
1750307725.8953369,2025-06-18 23:35:25.895,-16.5,0.008,2.4496,51.050000000000004
1750307725.9076722,2025-06-18 23:35:25.907,41.5,0.008,2.1576,48.75
1750307725.921481,2025-06-18 23:35:25.921,20.0,0.005,2.95,50.46
1750307725.935252,2025-06-18 23:35:25.935,7.0,0.008,2.4024,49.410000000000004
1750307725.947649,2025-06-18 23:35:25.947,-47.0,0.003,2.8316000000000003,47.46
1750307725.960095,2025-06-18 23:35:25.960,-29.5,0.0,2.2404,48.82
1750307725.9725592,2025-06-18 23:35:25.972,-37.5,0.005,2.3076000000000003,48.96
1750307725.9869561,2025-06-18 23:35:25.986,-27.0,0.006,2.9010000000000002,49.28
1750307725.999427,2025-06-18 23:35:25.999,32.0,0.001,2.5376000000000003,48.13
1750307726.0120819,2025-06-18 23:35:26.012,-1.5,0.008,2.4744,49.800000000000004
1750307726.027307,2025-06-18 23:35:26.027,-42.5,0.007,2.8878,47.980000000000004
1750307726.042075,2025-06-18 23:35:26.042,-7.5,0.005,2.7988,47.730000000000004
1750307726.055386,2025-06-18 23:35:26.055,4.5,0.005,2.94,49.6
1750307726.069289,2025-06-18 23:35:26.069,-1.0,0.004,2.9842,50.910000000000004
1750307726.082697,2025-06-18 23:35:26.082,-26.0,0.007,2.4192,50.22
1750307726.0967512,2025-06-18 23:35:26.096,-46.0,0.003,2.4546,51.2
1750307726.109648,2025-06-18 23:35:26.109,2.5,0.007,2.4726,47.44
1750307726.123596,2025-06-18 23:35:26.123,-40.5,0.003,2.6348000000000003,49.94
1750307726.137603,2025-06-18 23:35:26.137,-23.5,0.002,2.9746,51.36
1750307726.1493828,2025-06-18 23:35:26.149,6.5,0.004,2.862,49.51
1750307726.1627898,2025-06-18 23:35:26.162,49.5,0.0,2.6830000000000003,47.58
1750307726.176747,2025-06-18 23:35:26.176,43.0,0.009000000000000001,2.3492,50.33
1750307726.20703,2025-06-18 23:35:26.207,-12.0,0.001,2.1682,51.32
1750307726.219032,2025-06-18 23:35:26.219,10.5,0.007,2.979,50.730000000000004
1750307726.2329652,2025-06-18 23:35:26.232,5.5,0.005,2.8744,50.33
1750307726.245962,2025-06-18 23:35:26.245,-36.0,0.009000000000000001,2.6096,50.7
1750307726.25953,2025-06-18 23:35:26.259,-3.0,0.008,2.2612,50.59
1750307726.273304,2025-06-18 23:35:26.273,-48.0,0.006,2.728,48.93
1750307726.285495,2025-06-18 23:35:26.285,-44.0,0.008,2.3778,50.13
1750307726.298775,2025-06-18 23:35:26.298,-9.5,0.002,2.7576,51.230000000000004
1750307726.3124008,2025-06-18 23:35:26.312,40.0,0.007,2.2522,49.46
1750307726.326182,2025-06-18 23:35:26.326,17.5,0.004,2.6308000000000002,50.980000000000004
1750307726.339968,2025-06-18 23:35:26.339,49.5,0.008,2.7598000000000003,47.85
1750307726.353746,2025-06-18 23:35:26.353,-28.0,0.001,2.5180000000000002,47.77
1750307726.366035,2025-06-18 23:35:26.366,-48.0,0.008,2.8036000000000003,48.45
1750307726.379026,2025-06-18 23:35:26.379,47.5,0.003,2.9598,51.04
1750307726.3928,2025-06-18 23:35:26.392,-40.0,0.005,2.8872,48.82
1750307726.406583,2025-06-18 23:35:26.406,22.0,0.001,2.476,50.67
1750307726.420387,2025-06-18 23:35:26.420,31.0,0.009000000000000001,2.1350000000000002,47.64
1750307726.4341838,2025-06-18 23:35:26.434,-10.5,0.003,2.6108000000000002,50.63
1750307726.445751,2025-06-18 23:35:26.445,-37.5,0.006,2.6136,50.72
1750307726.458448,2025-06-18 23:35:26.458,8.0,0.008,2.3186,48.050000000000004
1750307726.472496,2025-06-18 23:35:26.472,47.0,0.008,2.8014,47.92
1750307726.484879,2025-06-18 23:35:26.484,-8.5,0.003,2.1164,48.0
1750307726.498718,2025-06-18 23:35:26.498,-31.5,0.003,2.028,47.75
1750307726.512568,2025-06-18 23:35:26.512,45.5,0.002,2.4478,48.660000000000004
1750307726.526398,2025-06-18 23:35:26.526,47.0,0.009000000000000001,2.7104,49.57
1750307726.5402439,2025-06-18 23:35:26.540,-25.0,0.006,2.2906,50.81
1750307726.5540748,2025-06-18 23:35:26.554,-25.5,0.006,2.7502,48.18
1750307726.567916,2025-06-18 23:35:26.567,-21.5,0.0,2.7746,48.44
1750307726.580557,2025-06-18 23:35:26.580,-18.0,0.002,2.3006,51.29
1750307726.594395,2025-06-18 23:35:26.594,-26.5,0.005,2.6006,48.03
1750307726.608186,2025-06-18 23:35:26.608,27.0,0.001,2.482,49.58
1750307726.6220229,2025-06-18 23:35:26.622,1.5,0.007,2.6448,47.85
1750307726.6355672,2025-06-18 23:35:26.635,25.0,0.007,2.9666,49.17
1750307726.649395,2025-06-18 23:35:26.649,-12.0,0.004,2.2478000000000002,50.29
1750307726.663192,2025-06-18 23:35:26.663,-17.5,0.005,2.302,50.01
1750307726.6769931,2025-06-18 23:35:26.676,-19.0,0.003,2.323,48.21
1750307726.6907892,2025-06-18 23:35:26.690,-41.5,0.0,2.898,51.19
1750307726.704631,2025-06-18 23:35:26.704,28.5,0.003,2.527,50.72
1750307726.718631,2025-06-18 23:35:26.718,12.5,0.002,2.3112,50.69
1750307726.730668,2025-06-18 23:35:26.730,12.0,0.009000000000000001,2.9014,49.56
1750307726.7432551,2025-06-18 23:35:26.743,41.5,0.005,2.3386,49.910000000000004
1750307726.757101,2025-06-18 23:35:26.757,-35.0,0.006,2.9056,48.77
1750307726.770915,2025-06-18 23:35:26.770,24.5,0.002,2.1470000000000002,51.120000000000005
1750307726.783356,2025-06-18 23:35:26.783,-42.0,0.003,2.0584000000000002,49.86
1750307726.798971,2025-06-18 23:35:26.798,15.5,0.009000000000000001,2.5020000000000002,51.6
1750307726.8123689,2025-06-18 23:35:26.812,26.5,0.007,2.7592000000000003,49.26
1750307726.826255,2025-06-18 23:35:26.826,-13.5,0.004,2.1726,50.07
1750307726.840034,2025-06-18 23:35:26.840,22.0,0.003,2.0544000000000002,51.44
1750307726.853844,2025-06-18 23:35:26.853,0.5,0.009000000000000001,2.3018,51.1
1750307726.867608,2025-06-18 23:35:26.867,-39.0,0.007,2.4246000000000003,51.1
1750307726.8799949,2025-06-18 23:35:26.879,-41.5,0.008,2.255,48.74
1750307726.893853,2025-06-18 23:35:26.893,35.0,0.008,2.2414,48.13
1750307726.9076989,2025-06-18 23:35:26.907,29.0,0.008,2.8032,47.99
1750307726.921551,2025-06-18 23:35:26.921,22.5,0.005,2.6990000000000003,48.15
1750307726.935363,2025-06-18 23:35:26.935,11.5,0.007,2.8634,50.92
1750307726.9474308,2025-06-18 23:35:26.947,-34.0,0.008,2.0126,50.370000000000005
1750307726.959917,2025-06-18 23:35:26.959,-4.5,0.003,2.9028,50.71
1750307726.972399,2025-06-18 23:35:26.972,-3.0,0.009000000000000001,2.7308000000000003,49.35
1750307726.9866161,2025-06-18 23:35:26.986,0.5,0.006,2.4248000000000003,51.4
1750307727.000397,2025-06-18 23:35:27.000,46.5,0.007,2.77,49.53
1750307727.014098,2025-06-18 23:35:27.014,-48.5,0.006,2.5374000000000003,49.44
1750307727.0279932,2025-06-18 23:35:27.027,-17.0,0.009000000000000001,2.783,50.79
