timestamp,datetime,diagnostics_low.batt_over_c,diagnostics_low.bmb_comm_error,diagnostics_low.cell_damaged,diagnostics_low.cell_open_wire,diagnostics_low.cell_over_v,diagnostics_low.cell_under_v,diagnostics_low.imd_gnd_isolation_error,diagnostics_low.precharge_fail,diagnostics_low.shutdown_leg1,diagnostics_low.shutdown_leg2,diagnostics_low.shutdown_leg3,diagnostics_low.shutdown_leg4,diagnostics_low.thermistor_damaged,diagnostics_low.tractive_contactor_error,dynamics.fl_pushrod_stress,dynamics.fl_spring_displace,dynamics.fl_strain_gauge_v,dynamics.flw_speed,pack.cell_bottom_temp,pack.cell_top_temp,pack.hv_c,pack.hv_pack_v,pack.hv_soc
1750309833.963983,2025-06-19 00:10:33.963,,,,,,,,,,,,,,,0.0,0.0,0.0,28.830000000000002,,,,,
1750309833.977779,2025-06-19 00:10:33.977,,,,,,,,,,,,,,,0.0,0.0,0.0,28.7,,,,,
1750309833.991559,2025-06-19 00:10:33.991,,,,,,,,,,,,,,,0.0,0.0,0.0,28.77,,,,,
1750309834.005339,2025-06-19 00:10:34.005,,,,,,,,,,,,,,,0.0,0.0,0.0,29.41,,,,,
1750309834.019181,2025-06-19 00:10:34.019,,,,,,,,,,,,,,,0.0,0.0,0.0,31.69,,,,,
1750309834.032984,2025-06-19 00:10:34.032,,,,,,,,,,,,,,,0.0,0.0,0.0,31.69,,,,,
1750309834.046735,2025-06-19 00:10:34.046,,,,,,,,,,,,,,,0.0,0.0,0.0,30.36,,,,,
1750309834.060025,2025-06-19 00:10:34.060,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,27.76,26.0,24.0,655.35,447.0,90.49
1750309834.073778,2025-06-19 00:10:34.073,,,,,,,,,,,,,,,0.0,0.0,0.0,31.39,,,,,
1750309834.087484,2025-06-19 00:10:34.087,,,,,,,,,,,,,,,0.0,0.0,0.0,31.150000000000002,,,,,
1750309834.101184,2025-06-19 00:10:34.101,,,,,,,,,,,,,,,0.0,0.0,0.0,29.990000000000002,,,,,
1750309834.113861,2025-06-19 00:10:34.113,,,,,,,,,,,,,,,0.0,0.0,0.0,30.37,,,,,
1750309834.1275678,2025-06-19 00:10:34.127,,,,,,,,,,,,,,,0.0,0.0,0.0,30.2,,,,,
1750309834.1398668,2025-06-19 00:10:34.139,,,,,,,,,,,,,,,0.0,0.0,0.0,30.080000000000002,,,,,
1750309834.153554,2025-06-19 00:10:34.153,,,,,,,,,,,,,,,0.0,0.0,0.0,28.740000000000002,,,,,
1750309834.167265,2025-06-19 00:10:34.167,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,29.97,29.0,26.0,655.35,448.0,90.88
1750309834.180974,2025-06-19 00:10:34.180,,,,,,,,,,,,,,,0.0,0.0,0.0,28.52,,,,,
1750309834.194685,2025-06-19 00:10:34.194,,,,,,,,,,,,,,,0.0,0.0,0.0,30.47,,,,,
1750309834.2084858,2025-06-19 00:10:34.208,,,,,,,,,,,,,,,0.0,0.0,0.0,28.41,,,,,
1750309834.222365,2025-06-19 00:10:34.222,,,,,,,,,,,,,,,0.0,0.0,0.0,30.240000000000002,,,,,
1750309834.236185,2025-06-19 00:10:34.236,,,,,,,,,,,,,,,0.0,0.0,0.0,29.87,,,,,
1750309834.250036,2025-06-19 00:10:34.250,,,,,,,,,,,,,,,0.0,0.0,0.0,29.59,,,,,
1750309834.263865,2025-06-19 00:10:34.263,,,,,,,,,,,,,,,0.0,0.0,0.0,30.79,,,,,
1750309834.277828,2025-06-19 00:10:34.277,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,29.59,29.0,23.0,655.35,444.0,89.73
1750309834.3368452,2025-06-19 00:10:34.336,,,,,,,,,,,,,,,0.0,0.0,0.0,27.37,,,,,
1750309834.350553,2025-06-19 00:10:34.350,,,,,,,,,,,,,,,0.0,0.0,0.0,29.26,,,,,
1750309834.364272,2025-06-19 00:10:34.364,,,,,,,,,,,,,,,0.0,0.0,0.0,30.240000000000002,,,,,
1750309834.37801,2025-06-19 00:10:34.378,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,30.34,29.0,24.0,655.35,441.0,90.74
1750309834.391725,2025-06-19 00:10:34.391,,,,,,,,,,,,,,,0.0,0.0,0.0,30.080000000000002,,,,,
1750309834.4054148,2025-06-19 00:10:34.405,,,,,,,,,,,,,,,0.0,0.0,0.0,28.07,,,,,
1750309834.41925,2025-06-19 00:10:34.419,,,,,,,,,,,,,,,0.0,0.0,0.0,27.47,,,,,
1750309834.4333582,2025-06-19 00:10:34.433,,,,,,,,,,,,,,,0.0,0.0,0.0,28.54,,,,,
1750309834.44532,2025-06-19 00:10:34.445,,,,,,,,,,,,,,,0.0,0.0,0.0,30.310000000000002,,,,,
1750309834.459486,2025-06-19 00:10:34.459,,,,,,,,,,,,,,,0.0,0.0,0.0,29.17,,,,,
1750309834.473442,2025-06-19 00:10:34.473,,,,,,,,,,,,,,,0.0,0.0,0.0,27.34,,,,,
1750309834.487405,2025-06-19 00:10:34.487,True,False,0,1,1,1,False,False,True,True,True,True,0,False,0.0,0.0,0.0,28.46,30.0,27.0,655.35,443.0,89.24
1750309834.5003579,2025-06-19 00:10:34.500,,,,,,,,,,,,,,,0.0,0.0,0.0,27.41,,,,,
1750309834.5142112,2025-06-19 00:10:34.514,,,,,,,,,,,,,,,0.0,0.0,0.0,30.12,,,,,
1750309834.526576,2025-06-19 00:10:34.526,,,,,,,,,,,,,,,0.0,0.0,0.0,27.89,,,,,
1750309834.538147,2025-06-19 00:10:34.538,,,,,,,,,,,,,,,0.0,0.0,0.0,30.18,,,,,
1750309834.549888,2025-06-19 00:10:34.549,,,,,,,,,,,,,,,0.0,0.0,0.0,26.740000000000002,,,,,
1750309834.562633,2025-06-19 00:10:34.562,,,,,,,,,,,,,,,0.0,0.0,0.0,29.03,,,,,
1750309834.5764108,2025-06-19 00:10:34.576,,,,,,,,,,,,,,,0.0,0.0,0.0,30.560000000000002,,,,,
1750309834.590636,2025-06-19 00:10:34.590,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,26.79,27.0,26.0,655.35,442.0,89.59
1750309834.6058428,2025-06-19 00:10:34.605,,,,,,,,,,,,,,,0.0,0.0,0.0,29.46,,,,,
1750309834.620179,2025-06-19 00:10:34.620,,,,,,,,,,,,,,,0.0,0.0,0.0,27.84,,,,,
1750309834.6352892,2025-06-19 00:10:34.635,,,,,,,,,,,,,,,0.0,0.0,0.0,28.44,,,,,
1750309834.648596,2025-06-19 00:10:34.648,,,,,,,,,,,,,,,0.0,0.0,0.0,29.73,,,,,
1750309834.66114,2025-06-19 00:10:34.661,,,,,,,,,,,,,,,0.0,0.0,0.0,28.740000000000002,,,,,
1750309834.6749299,2025-06-19 00:10:34.674,,,,,,,,,,,,,,,0.0,0.0,0.0,27.85,,,,,
1750309834.688693,2025-06-19 00:10:34.688,,,,,,,,,,,,,,,0.0,0.0,0.0,26.79,,,,,
1750309834.7026932,2025-06-19 00:10:34.702,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,27.09,29.0,24.0,655.35,449.0,89.96000000000001
1750309834.7167418,2025-06-19 00:10:34.716,,,,,,,,,,,,,,,0.0,0.0,0.0,30.14,,,,,
1750309834.730644,2025-06-19 00:10:34.730,,,,,,,,,,,,,,,0.0,0.0,0.0,28.52,,,,,
1750309834.7445061,2025-06-19 00:10:34.744,,,,,,,,,,,,,,,0.0,0.0,0.0,30.07,,,,,
1750309834.758302,2025-06-19 00:10:34.758,,,,,,,,,,,,,,,0.0,0.0,0.0,29.82,,,,,
1750309834.7720718,2025-06-19 00:10:34.772,,,,,,,,,,,,,,,0.0,0.0,0.0,28.36,,,,,
1750309834.783975,2025-06-19 00:10:34.783,,,,,,,,,,,,,,,0.0,0.0,0.0,28.09,,,,,
1750309834.795562,2025-06-19 00:10:34.795,,,,,,,,,,,,,,,0.0,0.0,0.0,29.72,,,,,
1750309834.8095849,2025-06-19 00:10:34.809,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,26.35,28.0,25.0,655.35,441.0,90.60000000000001
1750309834.8212311,2025-06-19 00:10:34.821,,,,,,,,,,,,,,,0.0,0.0,0.0,27.98,,,,,
1750309834.8351371,2025-06-19 00:10:34.835,,,,,,,,,,,,,,,0.0,0.0,0.0,29.53,,,,,
1750309834.847466,2025-06-19 00:10:34.847,,,,,,,,,,,,,,,0.0,0.0,0.0,28.73,,,,,
1750309834.861202,2025-06-19 00:10:34.861,,,,,,,,,,,,,,,0.0,0.0,0.0,26.25,,,,,
1750309834.875925,2025-06-19 00:10:34.875,,,,,,,,,,,,,,,0.0,0.0,0.0,27.63,,,,,
1750309834.890194,2025-06-19 00:10:34.890,,,,,,,,,,,,,,,0.0,0.0,0.0,26.12,,,,,
1750309834.901796,2025-06-19 00:10:34.901,,,,,,,,,,,,,,,0.0,0.0,0.0,26.29,,,,,
1750309834.913616,2025-06-19 00:10:34.913,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,28.67,30.0,27.0,655.35,446.0,89.0
1750309834.925705,2025-06-19 00:10:34.925,,,,,,,,,,,,,,,0.0,0.0,0.0,26.0,,,,,
1750309834.940206,2025-06-19 00:10:34.940,,,,,,,,,,,,,,,0.0,0.0,0.0,27.66,,,,,
1750309834.951814,2025-06-19 00:10:34.951,,,,,,,,,,,,,,,0.0,0.0,0.0,26.66,,,,,
1750309834.965714,2025-06-19 00:10:34.965,,,,,,,,,,,,,,,0.0,0.0,0.0,25.87,,,,,
1750309834.9777238,2025-06-19 00:10:34.977,,,,,,,,,,,,,,,0.0,0.0,0.0,29.240000000000002,,,,,
1750309834.9916701,2025-06-19 00:10:34.991,,,,,,,,,,,,,,,0.0,0.0,0.0,26.09,,,,,
1750309835.00336,2025-06-19 00:10:35.003,,,,,,,,,,,,,,,0.0,0.0,0.0,28.59,,,,,
1750309835.068587,2025-06-19 00:10:35.068,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,25.79,28.0,28.0,655.35,439.0,89.03
1750309835.0824802,2025-06-19 00:10:35.082,,,,,,,,,,,,,,,0.0,0.0,0.0,26.990000000000002,,,,,
1750309835.09624,2025-06-19 00:10:35.096,,,,,,,,,,,,,,,0.0,0.0,0.0,27.72,,,,,
1750309835.1099362,2025-06-19 00:10:35.109,,,,,,,,,,,,,,,0.0,0.0,0.0,29.55,,,,,
1750309835.123652,2025-06-19 00:10:35.123,,,,,,,,,,,,,,,0.0,0.0,0.0,28.12,,,,,
1750309835.1373608,2025-06-19 00:10:35.137,,,,,,,,,,,,,,,0.0,0.0,0.0,28.85,,,,,
1750309835.1510541,2025-06-19 00:10:35.151,,,,,,,,,,,,,,,0.0,0.0,0.0,26.93,,,,,
1750309835.164342,2025-06-19 00:10:35.164,,,,,,,,,,,,,,,0.0,0.0,0.0,25.87,,,,,
1750309835.176563,2025-06-19 00:10:35.176,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,29.05,30.0,25.0,655.35,447.0,90.54
1750309835.188778,2025-06-19 00:10:35.188,,,,,,,,,,,,,,,0.0,0.0,0.0,26.8,,,,,
1750309835.200233,2025-06-19 00:10:35.200,,,,,,,,,,,,,,,0.0,0.0,0.0,27.05,,,,,
1750309835.2141309,2025-06-19 00:10:35.214,,,,,,,,,,,,,,,0.0,0.0,0.0,26.810000000000002,,,,,
1750309835.227981,2025-06-19 00:10:35.227,,,,,,,,,,,,,,,0.0,0.0,0.0,27.52,,,,,
1750309835.243055,2025-06-19 00:10:35.243,,,,,,,,,,,,,,,0.0,0.0,0.0,25.82,,,,,
1750309835.2572958,2025-06-19 00:10:35.257,,,,,,,,,,,,,,,0.0,0.0,0.0,28.26,,,,,
1750309835.269282,2025-06-19 00:10:35.269,,,,,,,,,,,,,,,0.0,0.0,0.0,25.32,,,,,
1750309835.283404,2025-06-19 00:10:35.283,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,27.53,28.0,28.0,655.35,442.0,90.65
1750309835.29685,2025-06-19 00:10:35.296,,,,,,,,,,,,,,,0.0,0.0,0.0,29.04,,,,,
1750309835.310693,2025-06-19 00:10:35.310,,,,,,,,,,,,,,,0.0,0.0,0.0,27.27,,,,,
1750309835.324713,2025-06-19 00:10:35.324,,,,,,,,,,,,,,,0.0,0.0,0.0,27.240000000000002,,,,,
1750309835.3363829,2025-06-19 00:10:35.336,,,,,,,,,,,,,,,0.0,0.0,0.0,28.52,,,,,
1750309835.349289,2025-06-19 00:10:35.349,,,,,,,,,,,,,,,0.0,0.0,0.0,26.28,,,,,
1750309835.3619242,2025-06-19 00:10:35.361,,,,,,,,,,,,,,,0.0,0.0,0.0,28.310000000000002,,,,,
1750309835.374521,2025-06-19 00:10:35.374,,,,,,,,,,,,,,,0.0,0.0,0.0,28.240000000000002,,,,,
1750309835.3883982,2025-06-19 00:10:35.388,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,27.88,29.0,26.0,655.35,449.0,89.92
1750309835.401093,2025-06-19 00:10:35.401,,,,,,,,,,,,,,,0.0,0.0,0.0,27.11,,,,,
1750309835.4149692,2025-06-19 00:10:35.414,,,,,,,,,,,,,,,0.0,0.0,0.0,27.73,,,,,
1750309835.426764,2025-06-19 00:10:35.426,,,,,,,,,,,,,,,0.0,0.0,0.0,25.27,,,,,
1750309835.440483,2025-06-19 00:10:35.440,,,,,,,,,,,,,,,0.0,0.0,0.0,28.0,,,,,
1750309835.454049,2025-06-19 00:10:35.454,,,,,,,,,,,,,,,0.0,0.0,0.0,26.66,,,,,
1750309835.4678998,2025-06-19 00:10:35.467,,,,,,,,,,,,,,,0.0,0.0,0.0,26.76,,,,,
1750309835.48173,2025-06-19 00:10:35.481,,,,,,,,,,,,,,,0.0,0.0,0.0,28.28,,,,,
1750309835.493902,2025-06-19 00:10:35.493,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,25.490000000000002,29.0,27.0,655.35,448.0,89.0
1750309835.5078669,2025-06-19 00:10:35.507,,,,,,,,,,,,,,,0.0,0.0,0.0,25.54,,,,,
1750309835.5217128,2025-06-19 00:10:35.521,,,,,,,,,,,,,,,0.0,0.0,0.0,27.85,,,,,
1750309835.5356522,2025-06-19 00:10:35.535,,,,,,,,,,,,,,,0.0,0.0,0.0,27.53,,,,,
1750309835.547494,2025-06-19 00:10:35.547,,,,,,,,,,,,,,,0.0,0.0,0.0,27.12,,,,,
1750309835.5613708,2025-06-19 00:10:35.561,,,,,,,,,,,,,,,0.0,0.0,0.0,27.36,,,,,
1750309835.5732281,2025-06-19 00:10:35.573,,,,,,,,,,,,,,,0.0,0.0,0.0,25.900000000000002,,,,,
1750309835.587064,2025-06-19 00:10:35.587,,,,,,,,,,,,,,,0.0,0.0,0.0,25.55,,,,,
1750309835.601117,2025-06-19 00:10:35.601,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,24.740000000000002,28.0,26.0,655.35,445.0,90.06
1750309835.615176,2025-06-19 00:10:35.615,,,,,,,,,,,,,,,0.0,0.0,0.0,26.12,,,,,
1750309835.628994,2025-06-19 00:10:35.628,,,,,,,,,,,,,,,0.0,0.0,0.0,27.1,,,,,
1750309835.6429288,2025-06-19 00:10:35.642,,,,,,,,,,,,,,,0.0,0.0,0.0,28.11,,,,,
1750309835.656836,2025-06-19 00:10:35.656,,,,,,,,,,,,,,,0.0,0.0,0.0,26.11,,,,,
1750309835.6690428,2025-06-19 00:10:35.669,,,,,,,,,,,,,,,0.0,0.0,0.0,26.14,,,,,
1750309835.686367,2025-06-19 00:10:35.686,,,,,,,,,,,,,,,0.0,0.0,0.0,26.34,,,,,
1750309835.700296,2025-06-19 00:10:35.700,,,,,,,,,,,,,,,0.0,0.0,0.0,26.5,,,,,
1750309835.714265,2025-06-19 00:10:35.714,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,27.580000000000002,31.0,26.0,655.35,448.0,90.17
1750309835.728353,2025-06-19 00:10:35.728,,,,,,,,,,,,,,,0.0,0.0,0.0,28.17,,,,,
1750309835.795174,2025-06-19 00:10:35.795,,,,,,,,,,,,,,,0.0,0.0,0.0,26.13,,,,,
1750309835.80894,2025-06-19 00:10:35.808,,,,,,,,,,,,,,,0.0,0.0,0.0,27.59,,,,,
1750309835.822746,2025-06-19 00:10:35.822,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,24.32,31.0,27.0,655.35,447.0,89.26
1750309835.836462,2025-06-19 00:10:35.836,,,,,,,,,,,,,,,0.0,0.0,0.0,24.740000000000002,,,,,
1750309835.8501801,2025-06-19 00:10:35.850,,,,,,,,,,,,,,,0.0,0.0,0.0,26.8,,,,,
1750309835.863203,2025-06-19 00:10:35.863,,,,,,,,,,,,,,,0.0,0.0,0.0,25.47,,,,,
1750309835.8769212,2025-06-19 00:10:35.876,,,,,,,,,,,,,,,0.0,0.0,0.0,24.51,,,,,
1750309835.8907259,2025-06-19 00:10:35.890,,,,,,,,,,,,,,,0.0,0.0,0.0,24.34,,,,,
1750309835.902121,2025-06-19 00:10:35.902,,,,,,,,,,,,,,,0.0,0.0,0.0,26.400000000000002,,,,,
1750309835.913991,2025-06-19 00:10:35.913,,,,,,,,,,,,,,,0.0,0.0,0.0,24.01,,,,,
1750309835.927876,2025-06-19 00:10:35.927,False,False,0,0,0,0,False,False,False,False,False,False,0,False,0.0,0.0,0.0,24.86,31.0,27.0,655.35,448.0,90.26
1750309835.9397209,2025-06-19 00:10:35.939,,,,,,,,,,,,,,,0.0,0.0,0.0,25.59,,,,,
1750309835.953492,2025-06-19 00:10:35.953,,,,,,,,,,,,,,,0.0,0.0,0.0,27.580000000000002,,,,,
1750309835.967349,2025-06-19 00:10:35.967,,,,,,,,,,,,,,,0.0,0.0,0.0,26.2,,,,,
1750309835.981215,2025-06-19 00:10:35.981,,,,,,,,,,,,,,,0.0,0.0,0.0,27.57,,,,,
1750309835.995033,2025-06-19 00:10:35.995,,,,,,,,,,,,,,,0.0,0.0,0.0,23.95,,,,,
1750309836.008872,2025-06-19 00:10:36.008,,,,,,,,,,,,,,,0.0,0.0,0.0,27.34,,,,,
1750309836.022689,2025-06-19 00:10:36.022,,,,,,,,,,,,,,,0.0,0.0,0.0,25.400000000000002,,,,,
1750309836.035776,2025-06-19 00:10:36.035,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,25.23,31.0,30.0,655.35,447.0,89.21000000000001
1750309836.0497139,2025-06-19 00:10:36.049,,,,,,,,,,,,,,,0.0,0.0,0.0,25.12,,,,,
1750309836.063612,2025-06-19 00:10:36.063,,,,,,,,,,,,,,,0.0,0.0,0.0,25.03,,,,,
1750309836.077302,2025-06-19 00:10:36.077,,,,,,,,,,,,,,,0.0,0.0,0.0,25.490000000000002,,,,,
1750309836.0911539,2025-06-19 00:10:36.091,,,,,,,,,,,,,,,0.0,0.0,0.0,25.48,,,,,
1750309836.104922,2025-06-19 00:10:36.104,,,,,,,,,,,,,,,0.0,0.0,0.0,24.5,,,,,
1750309836.116593,2025-06-19 00:10:36.116,,,,,,,,,,,,,,,0.0,0.0,0.0,26.36,,,,,
1750309836.129926,2025-06-19 00:10:36.129,,,,,,,,,,,,,,,0.0,0.0,0.0,27.55,,,,,
1750309836.1437922,2025-06-19 00:10:36.143,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,26.8,30.0,29.0,655.35,441.0,90.14
1750309836.1567318,2025-06-19 00:10:36.156,,,,,,,,,,,,,,,0.0,0.0,0.0,25.45,,,,,
1750309836.170466,2025-06-19 00:10:36.170,,,,,,,,,,,,,,,0.0,0.0,0.0,26.34,,,,,
1750309836.184192,2025-06-19 00:10:36.184,,,,,,,,,,,,,,,0.0,0.0,0.0,23.900000000000002,,,,,
1750309836.196533,2025-06-19 00:10:36.196,,,,,,,,,,,,,,,0.0,0.0,0.0,25.79,,,,,
1750309836.210306,2025-06-19 00:10:36.210,,,,,,,,,,,,,,,0.0,0.0,0.0,24.73,,,,,
1750309836.224094,2025-06-19 00:10:36.224,,,,,,,,,,,,,,,0.0,0.0,0.0,23.46,,,,,
1750309836.237848,2025-06-19 00:10:36.237,,,,,,,,,,,,,,,0.0,0.0,0.0,23.57,,,,,
1750309836.249641,2025-06-19 00:10:36.249,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,25.71,30.0,29.0,655.35,445.0,90.79
1750309836.2632818,2025-06-19 00:10:36.263,,,,,,,,,,,,,,,0.0,0.0,0.0,25.61,,,,,
1750309836.277046,2025-06-19 00:10:36.277,,,,,,,,,,,,,,,0.0,0.0,0.0,23.830000000000002,,,,,
1750309836.290884,2025-06-19 00:10:36.290,,,,,,,,,,,,,,,0.0,0.0,0.0,25.37,,,,,
1750309836.3047411,2025-06-19 00:10:36.304,,,,,,,,,,,,,,,0.0,0.0,0.0,26.6,,,,,
1750309836.318597,2025-06-19 00:10:36.318,,,,,,,,,,,,,,,0.0,0.0,0.0,23.47,,,,,
1750309836.331689,2025-06-19 00:10:36.331,,,,,,,,,,,,,,,0.0,0.0,0.0,26.12,,,,,
1750309836.3455648,2025-06-19 00:10:36.345,,,,,,,,,,,,,,,0.0,0.0,0.0,24.87,,,,,
1750309836.359465,2025-06-19 00:10:36.359,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,23.3,30.0,31.0,655.35,441.0,88.92
1750309836.373475,2025-06-19 00:10:36.373,,,,,,,,,,,,,,,0.0,0.0,0.0,24.79,,,,,
1750309836.387338,2025-06-19 00:10:36.387,,,,,,,,,,,,,,,0.0,0.0,0.0,26.8,,,,,
1750309836.4011059,2025-06-19 00:10:36.401,,,,,,,,,,,,,,,0.0,0.0,0.0,26.36,,,,,
1750309836.4149399,2025-06-19 00:10:36.414,,,,,,,,,,,,,,,0.0,0.0,0.0,23.94,,,,,
1750309836.4287791,2025-06-19 00:10:36.428,,,,,,,,,,,,,,,0.0,0.0,0.0,25.85,,,,,
1750309836.442521,2025-06-19 00:10:36.442,,,,,,,,,,,,,,,0.0,0.0,0.0,24.64,,,,,
1750309836.4541,2025-06-19 00:10:36.454,,,,,,,,,,,,,,,0.0,0.0,0.0,26.46,,,,,
1750309836.46858,2025-06-19 00:10:36.468,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,23.1,29.0,29.0,655.35,443.0,90.78
1750309836.536386,2025-06-19 00:10:36.536,,,,,,,,,,,,,,,0.0,0.0,0.0,23.490000000000002,,,,,
1750309836.550132,2025-06-19 00:10:36.550,,,,,,,,,,,,,,,0.0,0.0,0.0,25.2,,,,,
1750309836.56388,2025-06-19 00:10:36.563,,,,,,,,,,,,,,,0.0,0.0,0.0,25.51,,,,,
1750309836.5777159,2025-06-19 00:10:36.577,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,25.0,31.0,30.0,655.35,447.0,89.34
1750309836.589952,2025-06-19 00:10:36.589,,,,,,,,,,,,,,,0.0,0.0,0.0,26.37,,,,,
1750309836.603719,2025-06-19 00:10:36.603,,,,,,,,,,,,,,,0.0,0.0,0.0,23.79,,,,,
1750309836.617537,2025-06-19 00:10:36.617,,,,,,,,,,,,,,,0.0,0.0,0.0,24.28,,,,,
1750309836.6302679,2025-06-19 00:10:36.630,,,,,,,,,,,,,,,0.0,0.0,0.0,24.39,,,,,
1750309836.6440709,2025-06-19 00:10:36.644,,,,,,,,,,,,,,,0.0,0.0,0.0,26.53,,,,,
1750309836.657857,2025-06-19 00:10:36.657,,,,,,,,,,,,,,,0.0,0.0,0.0,24.27,,,,,
1750309836.6716402,2025-06-19 00:10:36.671,,,,,,,,,,,,,,,0.0,0.0,0.0,24.7,,,,,
1750309836.684896,2025-06-19 00:10:36.684,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,24.82,30.0,31.0,655.35,441.0,89.07000000000001
1750309836.698714,2025-06-19 00:10:36.698,,,,,,,,,,,,,,,0.0,0.0,0.0,25.96,,,,,
1750309836.712447,2025-06-19 00:10:36.712,,,,,,,,,,,,,,,0.0,0.0,0.0,22.76,,,,,
1750309836.726193,2025-06-19 00:10:36.726,,,,,,,,,,,,,,,0.0,0.0,0.0,24.84,,,,,
1750309836.7399292,2025-06-19 00:10:36.739,,,,,,,,,,,,,,,0.0,0.0,0.0,23.18,,,,,
1750309836.7521122,2025-06-19 00:10:36.752,,,,,,,,,,,,,,,0.0,0.0,0.0,25.330000000000002,,,,,
1750309836.764257,2025-06-19 00:10:36.764,,,,,,,,,,,,,,,0.0,0.0,0.0,23.75,,,,,
1750309836.777153,2025-06-19 00:10:36.777,,,,,,,,,,,,,,,0.0,0.0,0.0,25.48,,,,,
1750309836.788883,2025-06-19 00:10:36.788,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,25.490000000000002,29.0,32.0,655.35,440.0,89.35000000000001
1750309836.800399,2025-06-19 00:10:36.800,,,,,,,,,,,,,,,0.0,0.0,0.0,22.26,,,,,
1750309836.812083,2025-06-19 00:10:36.812,,,,,,,,,,,,,,,0.0,0.0,0.0,23.69,,,,,
1750309836.8258939,2025-06-19 00:10:36.825,,,,,,,,,,,,,,,0.0,0.0,0.0,23.900000000000002,,,,,
1750309836.839871,2025-06-19 00:10:36.839,,,,,,,,,,,,,,,0.0,0.0,0.0,25.21,,,,,
1750309836.853632,2025-06-19 00:10:36.853,,,,,,,,,,,,,,,0.0,0.0,0.0,24.490000000000002,,,,,
1750309836.867459,2025-06-19 00:10:36.867,,,,,,,,,,,,,,,0.0,0.0,0.0,23.38,,,,,
1750309836.881312,2025-06-19 00:10:36.881,,,,,,,,,,,,,,,0.0,0.0,0.0,23.240000000000002,,,,,
1750309836.893953,2025-06-19 00:10:36.893,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,22.67,32.0,30.0,655.35,446.0,89.23
1750309836.907593,2025-06-19 00:10:36.907,,,,,,,,,,,,,,,0.0,0.0,0.0,23.94,,,,,
1750309836.919033,2025-06-19 00:10:36.919,,,,,,,,,,,,,,,0.0,0.0,0.0,22.17,,,,,
1750309836.930933,2025-06-19 00:10:36.930,,,,,,,,,,,,,,,0.0,0.0,0.0,24.810000000000002,,,,,
1750309836.944814,2025-06-19 00:10:36.944,,,,,,,,,,,,,,,0.0,0.0,0.0,23.42,,,,,
1750309836.958737,2025-06-19 00:10:36.958,,,,,,,,,,,,,,,0.0,0.0,0.0,23.84,,,,,
1750309836.970229,2025-06-19 00:10:36.970,,,,,,,,,,,,,,,0.0,0.0,0.0,23.07,,,,,
1750309836.984094,2025-06-19 00:10:36.984,,,,,,,,,,,,,,,0.0,0.0,0.0,24.48,,,,,
1750309836.99823,2025-06-19 00:10:36.998,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,25.34,33.0,30.0,655.35,442.0,90.08
1750309837.011529,2025-06-19 00:10:37.011,,,,,,,,,,,,,,,0.0,0.0,0.0,23.28,,,,,
1750309837.025432,2025-06-19 00:10:37.025,,,,,,,,,,,,,,,0.0,0.0,0.0,23.89,,,,,
1750309837.039284,2025-06-19 00:10:37.039,,,,,,,,,,,,,,,0.0,0.0,0.0,22.04,,,,,
1750309837.052122,2025-06-19 00:10:37.052,,,,,,,,,,,,,,,0.0,0.0,0.0,23.990000000000002,,,,,
1750309837.065931,2025-06-19 00:10:37.065,,,,,,,,,,,,,,,0.0,0.0,0.0,22.59,,,,,
